element,sp_num,ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,
Al,6,"=""628.81""","=""1.86e+08""","=""1.10e-02""",C+,"=""140.630""","=""160.348""","=""2s2.2p3.(2D*).3d""","=""3D*""","=""3""","=""2s.2p4.(2D).3s""","=""3D""","=""3""",,
Al,6,"=""629.17""","=""2.33e+07""","=""1.93e-03""",D,"=""140.641""","=""160.348""","=""2s2.2p3.(2D*).3d""","=""3D*""","=""2""","=""2s.2p4.(2D).3s""","=""3D""","=""3""",,
Al,9,"=""629.8""","=""5.48e+05""","=""4.89e-05""",D,"=""203.599""","=""223.284""","=""2s2.3d""","=""2D""","=""3/2""","=""2s.2p.(3P*).3d""","=""2D*""","=""5/2""",,
Al,9,"=""630.8""","=""7.63e+06""","=""4.55e-04""",C+,"=""203.629""","=""223.284""","=""2s2.3d""","=""2D""","=""5/2""","=""2s.2p.(3P*).3d""","=""2D*""","=""5/2""",,
Al,6,"=""631.245""","=""2.75e+08""","=""1.64e-02""",C+,"=""122.3281""","=""141.969""","=""2s2.2p3.(4S*).3p""","=""3P""","=""1""","=""2s2.2p3.(2D*).3d""","=""3S*""","=""1""",,
Al,9,"=""631.4""","=""7.34e+06""","=""4.39e-04""",C,"=""203.599""","=""223.235""","=""2s2.3d""","=""2D""","=""3/2""","=""2s.2p.(3P*).3d""","=""2D*""","=""3/2""",,
Al,6,"=""631.497""","=""4.00e+08""","=""1.43e-02""",C+,"=""122.3360""","=""141.969""","=""2s2.2p3.(4S*).3p""","=""3P""","=""2""","=""2s2.2p3.(2D*).3d""","=""3S*""","=""1""",,
Al,5,"=""631.708""","=""1.15e+09""","=""1.38e-01""",C+,"=""109.7501""","=""129.3769""","=""2s2.2p4.(1D).3p""","=""2P*""","=""1/2""","=""2s2.2p4.(1D).4s""","=""2D""","=""3/2""",,
Al,6,"=""631.732""","=""9.76e+07""","=""1.75e-02""",C+,"=""122.3433""","=""141.969""","=""2s2.2p3.(4S*).3p""","=""3P""","=""0""","=""2s2.2p3.(2D*).3d""","=""3S*""","=""1""",,
Al,9,"=""632.4""","=""8.13e+05""","=""3.25e-05""",D,"=""203.629""","=""223.235""","=""2s2.3d""","=""2D""","=""5/2""","=""2s.2p.(3P*).3d""","=""2D*""","=""3/2""",,
Al,9,"=""635.7""","=""1.12e+06""","=""1.36e-04""",C+,"=""186.103""","=""205.605""","=""2s2.3s""","=""2S""","=""1/2""","=""2s.2p.(3P*).3s""","=""4P*""","=""3/2""",,
Al,10,"=""637.76""","=""1.59e+05""","=""2.90e-05""",C,"=""0.0000""","=""19.4405""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.2p""","=""3P*""","=""1""",,
Al,3,"=""640.2583""","=""3.09e+07""","=""1.90e-03""",B,"=""6.655835""","=""26.020550""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.8s""","=""2S""","=""1/2""",,
Al,3,"=""641.2176""","=""6.18e+07""","=""1.91e-03""",B+,"=""6.684806""","=""26.020550""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.8s""","=""2S""","=""1/2""",,
Al,9,"=""642.4""","=""3.85e+05""","=""2.38e-05""",C+,"=""186.103""","=""205.402?""","=""2s2.3s""","=""2S""","=""1/2""","=""2s.2p.(3P*).3s""","=""4P*""","=""1/2""",,
Al,6,"=""643.679""","=""3.53e+08""","=""7.31e-03""",C+,"=""122.3281""","=""141.590""","=""2s2.2p3.(4S*).3p""","=""3P""","=""1""","=""2s2.2p3.(2D*).3d""","=""3P*""","=""0""",,
Al,3,"=""644.3345""","=""4.82e+06""","=""6.00e-04""",B,"=""6.655835""","=""25.898046""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.7d""","=""2D""","=""3/2""",,
Al,6,"=""644.841""","=""6.64e+07""","=""4.14e-03""",C+,"=""122.3281""","=""141.555""","=""2s2.2p3.(4S*).3p""","=""3P""","=""1""","=""2s2.2p3.(2D*).3d""","=""3P*""","=""1""",,
Al,6,"=""645.103""","=""1.97e+08""","=""7.37e-03""",C+,"=""122.3360""","=""141.555""","=""2s2.2p3.(4S*).3p""","=""3P""","=""2""","=""2s2.2p3.(2D*).3d""","=""3P*""","=""1""",,
Al,3,"=""645.3060""","=""1.01e+06""","=""6.31e-05""",C+,"=""6.684806""","=""25.898046""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.7d""","=""2D""","=""3/2""",,
Al,3,"=""645.3060""","=""6.08e+06""","=""5.69e-04""",B,"=""6.684806""","=""25.898046""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.7d""","=""2D""","=""5/2""",,
Al,6,"=""645.349""","=""1.03e+08""","=""1.93e-02""",C+,"=""122.3433""","=""141.555""","=""2s2.2p3.(4S*).3p""","=""3P""","=""0""","=""2s2.2p3.(2D*).3d""","=""3P*""","=""1""",,
Al,6,"=""648.353""","=""9.54e+07""","=""1.00e-02""",C+,"=""122.3281""","=""141.451""","=""2s2.2p3.(4S*).3p""","=""3P""","=""1""","=""2s2.2p3.(2D*).3d""","=""3P*""","=""2""",,
Al,6,"=""648.618""","=""2.88e+08""","=""1.82e-02""",C+,"=""122.3360""","=""141.451""","=""2s2.2p3.(4S*).3p""","=""3P""","=""2""","=""2s2.2p3.(2D*).3d""","=""3P*""","=""2""",,
Al,6,"=""656.12""","=""4.36e+07""","=""3.94e-03""",C,"=""141.451""","=""160.348""","=""2s2.2p3.(2D*).3d""","=""3P*""","=""2""","=""2s.2p4.(2D).3s""","=""3D""","=""3""",,
Al,8,"=""656.9""","=""7.38e+07""","=""6.14e-03""",C,"=""229.057?""","=""247.932?""","=""2s2.2p.4d""","=""3D*""","=""3""","=""2s.2p2.(4P).4d""","=""3F""","=""4""",,
Al,8,"=""660.0""","=""6.46e+07""","=""5.91e-03""",C,"=""228.893?""","=""247.678?""","=""2s2.2p.4d""","=""3D*""","=""2""","=""2s.2p2.(4P).4d""","=""3F""","=""3""",,
Al,5,"=""660.965""","=""9.70e+09""","=""7.62e-01""",B+,"=""113.7694""","=""132.5275""","=""2s2.2p4.(3P).3d""","=""4F""","=""9/2""","=""2s2.2p4.(3P<2>).4f""","=""2[5]*""","=""11/2""",,
Al,8,"=""665.8""","=""7.90e+06""","=""5.25e-04""",E,"=""229.057?""","=""247.678?""","=""2s2.2p.4d""","=""3D*""","=""3""","=""2s.2p2.(4P).4d""","=""3F""","=""3""",,
Al,10,"=""670.05""","=""9.24e+08""","=""1.04e-01""",AA,"=""37.256""","=""55.7597""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p2""","=""1D""","=""2""",,
Al,10,"=""670.06""","=""5.47e+08""","=""3.68e-02""",B,"=""247.019""","=""265.522""","=""1s2.2s.3d""","=""1D""","=""2""","=""1s2.2p.3d""","=""1D*""","=""2""",,
Al,3,"=""670.0676""","=""4.93e+07""","=""3.32e-03""",B+,"=""6.655835""","=""25.159072""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.7s""","=""2S""","=""1/2""",,
Al,5,"=""670.5""","=""5.29e+06""","=""5.34e-04""",E,"=""113.7509""","=""132.243""","=""2s2.2p4.(1S).3p""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).4d""","=""2D""","=""5/2""",,
Al,3,"=""671.1184""","=""9.85e+07""","=""3.33e-03""",B+,"=""6.684806""","=""25.159072""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.7s""","=""2S""","=""1/2""",,
Al,5,"=""675.42""","=""7.46e+08""","=""1.02e-01""",C+,"=""113.7435""","=""132.100""","=""2s2.2p4.(1S).3p""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).4d""","=""2D""","=""3/2""",,
Al,5,"=""675.69""","=""1.45e+07""","=""9.95e-04""",E,"=""113.7509""","=""132.100""","=""2s2.2p4.(1S).3p""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).4d""","=""2D""","=""3/2""",,
Al,3,"=""677.0819""","=""4.56e+06""","=""6.26e-04""",B+,"=""6.655835""","=""24.967387""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.6d""","=""2D""","=""3/2""",,
Al,6,"=""677.429""","=""5.52e+06""","=""3.79e-04""",B,"=""122.3281""","=""140.630""","=""2s2.2p3.(4S*).3p""","=""3P""","=""1""","=""2s2.2p3.(2D*).3d""","=""3D*""","=""1""",,
Al,6,"=""677.718""","=""1.09e+06""","=""4.49e-05""",B,"=""122.3360""","=""140.630""","=""2s2.2p3.(4S*).3p""","=""3P""","=""2""","=""2s2.2p3.(2D*).3d""","=""3D*""","=""1""",,
Al,6,"=""677.718""","=""6.56e+06""","=""6.32e-04""",B+,"=""122.3360""","=""140.630""","=""2s2.2p3.(4S*).3p""","=""3P""","=""2""","=""2s2.2p3.(2D*).3d""","=""3D*""","=""3""",,
Al,6,"=""677.989""","=""1.90e+06""","=""3.93e-04""",B,"=""122.3433""","=""140.630""","=""2s2.2p3.(4S*).3p""","=""3P""","=""0""","=""2s2.2p3.(2D*).3d""","=""3D*""","=""1""",,
Al,3,"=""678.1548""","=""9.70e+05""","=""6.69e-05""",B,"=""6.684806""","=""24.967387""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.6d""","=""2D""","=""3/2""",,
Al,3,"=""678.1564""","=""5.84e+06""","=""6.04e-04""",B+,"=""6.684806""","=""24.967343""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.6d""","=""2D""","=""5/2""",,
Al,9,"=""680.32""","=""3.84e+03""","=""5.33e-07""",C+,"=""0.0000""","=""18.224""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p2""","=""4P""","=""3/2""",,
Al,7,"=""684.2""","=""7.31e+05""","=""3.42e-05""",E,"=""164.515""","=""182.636""","=""2s2.2p2.(3P).3d""","=""4P""","=""5/2""","=""2s.2p3.(5S*).3d""","=""4D*""","=""3/2""",,
Al,7,"=""684.2""","=""4.39e+06""","=""3.08e-04""",C,"=""164.515""","=""182.636""","=""2s2.2p2.(3P).3d""","=""4P""","=""5/2""","=""2s.2p3.(5S*).3d""","=""4D*""","=""5/2""",,
Al,7,"=""684.2""","=""1.46e+07""","=""1.37e-03""",C+,"=""164.515""","=""182.636""","=""2s2.2p2.(3P).3d""","=""4P""","=""5/2""","=""2s.2p3.(5S*).3d""","=""4D*""","=""7/2""",,
Al,9,"=""688.37""","=""1.52e+05""","=""1.08e-05""",C+,"=""0.0000""","=""18.011""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p2""","=""4P""","=""1/2""",,
Al,7,"=""688.8""","=""2.39e+06""","=""8.49e-05""",D,"=""164.637""","=""182.636""","=""2s2.2p2.(3P).3d""","=""4P""","=""3/2""","=""2s.2p3.(5S*).3d""","=""4D*""","=""1/2""",,
Al,7,"=""688.8""","=""7.63e+06""","=""5.43e-04""",C,"=""164.637""","=""182.636""","=""2s2.2p2.(3P).3d""","=""4P""","=""3/2""","=""2s.2p3.(5S*).3d""","=""4D*""","=""3/2""",,
Al,7,"=""688.8""","=""1.00e+07""","=""1.07e-03""",C,"=""164.637""","=""182.636""","=""2s2.2p2.(3P).3d""","=""4P""","=""3/2""","=""2s.2p3.(5S*).3d""","=""4D*""","=""5/2""",,
Al,7,"=""691.5""","=""1.18e+07""","=""8.45e-04""",C,"=""164.707""","=""182.636""","=""2s2.2p2.(3P).3d""","=""4P""","=""1/2""","=""2s.2p3.(5S*).3d""","=""4D*""","=""1/2""",,
Al,7,"=""691.5""","=""5.89e+06""","=""8.45e-04""",C,"=""164.707""","=""182.636""","=""2s2.2p2.(3P).3d""","=""4P""","=""1/2""","=""2s.2p3.(5S*).3d""","=""4D*""","=""3/2""",,
Al,9,"=""691.71""","=""1.18e+05""","=""1.27e-05""",C+,"=""[0.6063]""","=""18.531""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p2""","=""4P""","=""5/2""",,
Al,3,"=""695.8289""","=""6.83e+07""","=""9.92e-03""",A,"=""0.000000""","=""17.818203""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.4p""","=""2P*""","=""3/2""",,
Al,3,"=""696.2170""","=""7.17e+07""","=""5.21e-03""",A,"=""0.000000""","=""17.808269""","=""2p6.3s""","=""2S""","=""1/2""","=""2p6.4p""","=""2P*""","=""1/2""",,
Al,9,"=""703.73""","=""3.09e+04""","=""2.29e-06""",C+,"=""[0.6063]""","=""18.224""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p2""","=""4P""","=""3/2""",,
Al,9,"=""712.35""","=""1.25e+05""","=""4.74e-06""",C+,"=""[0.6063]""","=""18.011""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p2""","=""4P""","=""1/2""",,
Al,9,"=""715.6""","=""1.13e+08""","=""1.30e-02""",C,"=""242.358""","=""259.684""","=""2s.2p.(1P*).3d""","=""2P*""","=""3/2""","=""2s2.4d""","=""2D""","=""5/2""",,
Al,9,"=""718.0""","=""9.25e+07""","=""1.43e-02""",C,"=""242.358""","=""259.625""","=""2s.2p.(1P*).3d""","=""2P*""","=""1/2""","=""2s2.4d""","=""2D""","=""3/2""",,
Al,9,"=""718.0""","=""1.85e+07""","=""1.43e-03""",E,"=""242.358""","=""259.625""","=""2s.2p.(1P*).3d""","=""2P*""","=""3/2""","=""2s2.4d""","=""2D""","=""3/2""",,
Al,6,"=""720.5""","=""1.77e+08""","=""1.38e-02""",C+,"=""149.341""","=""166.550""","=""2s.2p4.(4P).3s""","=""3P""","=""2""","=""2s2.2p3.(2D*).4d""","=""3P*""","=""2""",,
Al,6,"=""722.831""","=""5.15e+06""","=""5.64e-04""",C+,"=""127.8283""","=""144.981""","=""2s2.2p3.(2D*).3p""","=""3D""","=""2""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""3""",,
Al,6,"=""722.846""","=""1.90e+07""","=""1.49e-03""",C+,"=""127.8163""","=""144.969""","=""2s2.2p3.(2D*).3p""","=""3D""","=""1""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""1""",,
Al,6,"=""723.353""","=""1.12e+07""","=""5.28e-04""",C+,"=""127.8283""","=""144.969""","=""2s2.2p3.(2D*).3p""","=""3D""","=""2""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""1""",,
Al,6,"=""724.874""","=""3.11e+07""","=""2.45e-03""",C+,"=""127.8767""","=""144.981""","=""2s2.2p3.(2D*).3p""","=""3D""","=""3""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""3""",,
Al,3,"=""725.6826""","=""8.59e+07""","=""6.78e-03""",A,"=""6.655835""","=""23.741019""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.6s""","=""2S""","=""1/2""",,
Al,6,"=""725.784""","=""4.84e+06""","=""6.37e-04""",C,"=""127.8163""","=""144.899""","=""2s2.2p3.(2D*).3p""","=""3D""","=""1""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""2""",,
Al,6,"=""726.296""","=""1.34e+07""","=""1.06e-03""",C,"=""127.8283""","=""144.899""","=""2s2.2p3.(2D*).3p""","=""3D""","=""2""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""2""",,
Al,3,"=""726.9152""","=""1.72e+08""","=""6.80e-03""",A,"=""6.684806""","=""23.741019""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.6s""","=""2S""","=""1/2""",,
Al,6,"=""728.359""","=""6.82e+06""","=""3.87e-04""",C,"=""127.8767""","=""144.899""","=""2s2.2p3.(2D*).3p""","=""3D""","=""3""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""2""",,
Al,6,"=""732.9""","=""5.61e+07""","=""7.53e-03""",C,"=""149.634""","=""166.550""","=""2s.2p4.(4P).3s""","=""3P""","=""1""","=""2s2.2p3.(2D*).4d""","=""3P*""","=""2""",,
Al,3,"=""739.6707""","=""1.58e+06""","=""2.59e-04""",B,"=""6.655835""","=""23.417915""","=""2p6.3p""","=""2P*""","=""1/2""","=""2p6.5d""","=""2D""","=""3/2""",,
Al,3,"=""740.9514""","=""3.63e+05""","=""2.99e-05""",B,"=""6.684806""","=""23.417915""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.5d""","=""2D""","=""3/2""",,
Al,3,"=""740.9550""","=""2.20e+06""","=""2.71e-04""",B+,"=""6.684806""","=""23.417834""","=""2p6.3p""","=""2P*""","=""3/2""","=""2p6.5d""","=""2D""","=""5/2""",,
Al,6,"=""741.2""","=""2.55e+06""","=""1.26e-04""",E,"=""149.341""","=""166.069""","=""2s.2p4.(4P).3s""","=""3P""","=""2""","=""2s2.2p3.(2D*).4d""","=""3D*""","=""1""",,
Al,6,"=""741.2""","=""2.31e+07""","=""1.90e-03""",D,"=""149.341""","=""166.069""","=""2s.2p4.(4P).3s""","=""3P""","=""2""","=""2s2.2p3.(2D*).4d""","=""3D*""","=""2""",,
Al,6,"=""741.2""","=""9.19e+07""","=""1.06e-02""",C+,"=""149.341""","=""166.069""","=""2s.2p4.(4P).3s""","=""3P""","=""2""","=""2s2.2p3.(2D*).4d""","=""3D*""","=""3""",,
Al,6,"=""744.103""","=""1.89e+07""","=""1.57e-03""",C+,"=""128.904""","=""145.566""","=""2s2.2p3.(2D*).3p""","=""1F""","=""3""","=""2s2.2p3.(2P*).3d""","=""1F*""","=""3""",,
Al,6,"=""744.258""","=""1.23e+06""","=""1.70e-04""",C,"=""127.8163""","=""144.475""","=""2s2.2p3.(2D*).3p""","=""3D""","=""1""","=""2s2.2p3.(2P*).3d""","=""3P*""","=""2""",,
Al,6,"=""744.796""","=""1.37e+07""","=""1.14e-03""",C+,"=""127.8283""","=""144.475""","=""2s2.2p3.(2D*).3p""","=""3D""","=""2""","=""2s2.2p3.(2P*).3d""","=""3P*""","=""2""",,
Al,6,"=""746.965""","=""5.73e+07""","=""3.43e-03""",C+,"=""127.8767""","=""144.475""","=""2s2.2p3.(2D*).3p""","=""3D""","=""3""","=""2s2.2p3.(2P*).3d""","=""3P*""","=""2""",,
Al,6,"=""747.932""","=""1.25e+07""","=""1.04e-03""",C+,"=""127.8163""","=""144.393""","=""2s2.2p3.(2D*).3p""","=""3D""","=""1""","=""2s2.2p3.(2P*).3d""","=""3P*""","=""1""",,
Al,6,"=""748.475""","=""3.57e+07""","=""1.80e-03""",C+,"=""127.8283""","=""144.393""","=""2s2.2p3.(2D*).3p""","=""3D""","=""2""","=""2s2.2p3.(2P*).3d""","=""3P*""","=""1""",,
Al,6,"=""749.951""","=""3.69e+07""","=""1.04e-03""",C+,"=""127.8163""","=""144.349""","=""2s2.2p3.(2D*).3p""","=""3D""","=""1""","=""2s2.2p3.(2P*).3d""","=""3P*""","=""0""",,
Al,6,"=""751.801""","=""2.52e+05""","=""2.99e-05""",D,"=""128.4893""","=""144.981""","=""2s2.2p3.(2D*).3p""","=""3F""","=""2""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""3""",,
Al,6,"=""752.366""","=""2.09e+07""","=""1.06e-03""",C+,"=""128.4893""","=""144.969""","=""2s2.2p3.(2D*).3p""","=""3F""","=""2""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""1""",,
Al,6,"=""753.160""","=""4.35e+06""","=""3.70e-04""",C+,"=""128.5190""","=""144.981""","=""2s2.2p3.(2D*).3p""","=""3F""","=""3""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""3""",,
Al,6,"=""754.4""","=""3.65e+07""","=""3.11e-03""",D,"=""149.634""","=""166.069""","=""2s.2p4.(4P).3s""","=""3P""","=""1""","=""2s2.2p3.(2D*).4d""","=""3D*""","=""1""",,
Al,6,"=""754.4""","=""6.55e+07""","=""9.32e-03""",C+,"=""149.634""","=""166.069""","=""2s.2p4.(4P).3s""","=""3P""","=""1""","=""2s2.2p3.(2D*).4d""","=""3D*""","=""2""",,
Al,6,"=""754.575""","=""2.03e+07""","=""1.35e-03""",C+,"=""128.5499""","=""144.981""","=""2s2.2p3.(2D*).3p""","=""3F""","=""4""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""3""",,
Al,6,"=""755.550""","=""1.49e+06""","=""1.27e-04""",D,"=""128.4893""","=""144.899""","=""2s2.2p3.(2D*).3p""","=""3F""","=""2""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""2""",,
Al,8,"=""756.8""","=""3.00e+04""","=""4.30e-06""",B,"=""0.212""","=""16.594""","=""2s2.2p2""","=""3P""","=""1""","=""2s.2p3""","=""5S*""","=""2""",,
Al,6,"=""756.922""","=""9.45e+06""","=""5.80e-04""",C,"=""128.5190""","=""144.899""","=""2s2.2p3.(2D*).3p""","=""3F""","=""3""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""2""",,
Al,6,"=""760.5""","=""4.73e+07""","=""1.23e-02""",C,"=""149.765""","=""166.069""","=""2s.2p4.(4P).3s""","=""3P""","=""0""","=""2s2.2p3.(2D*).4d""","=""3D*""","=""1""",,
Al,6,"=""763.534""","=""9.68e+07""","=""6.04e-03""",C+,"=""128.904""","=""145.142""","=""2s2.2p3.(2D*).3p""","=""1F""","=""3""","=""2s2.2p3.(2P*).3d""","=""1D*""","=""2""",,
Al,4,"=""767.755""","=""5.53e+08""","=""8.14e-02""",B,"=""83.27182""","=""99.42073""","=""2s2.2p5.(2P*).3p""","=""3S""","=""1""","=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""",,
Al,8,"=""772.7""","=""7.17e+04""","=""6.42e-06""",B,"=""0.548""","=""16.594""","=""2s2.2p2""","=""3P""","=""2""","=""2s.2p3""","=""5S*""","=""2""",,
Al,6,"=""778.2""","=""2.50e+07""","=""7.58e-04""",E,"=""133.8331""","=""149.765""","=""2s2.2p3.(4S*).3d""","=""3D*""","=""1""","=""2s.2p4.(4P).3s""","=""3P""","=""0""",,
Al,9,"=""779.9""","=""5.40e+03""","=""9.85e-07""",C,"=""41.251""","=""57.148""","=""2s.2p2""","=""2S""","=""1/2""","=""2p3""","=""4S*""","=""3/2""",,
Al,6,"=""784.7""","=""6.11e+06""","=""5.64e-04""",E,"=""133.8331""","=""149.634""","=""2s2.2p3.(4S*).3d""","=""3D*""","=""1""","=""2s.2p4.(4P).3s""","=""3P""","=""1""",,
Al,6,"=""784.8""","=""1.82e+07""","=""1.01e-03""",D,"=""133.8355""","=""149.634""","=""2s2.2p3.(4S*).3d""","=""3D*""","=""2""","=""2s.2p4.(4P).3s""","=""3P""","=""1""",,
Al,5,"=""789.860""","=""5.69e+07""","=""5.32e-03""",E,"=""103.53093""","=""119.2279""","=""2s2.2p4.(3P).3p""","=""2P*""","=""1/2""","=""2s2.2p4.(1D).3d""","=""2P""","=""1/2""",,
Al,5,"=""794.693""","=""2.26e+08""","=""4.29e-02""",D,"=""103.53093""","=""119.1324""","=""2s2.2p4.(3P).3p""","=""2P*""","=""1/2""","=""2s2.2p4.(1D).3d""","=""2P""","=""3/2""",,
Al,5,"=""797.565""","=""1.72e+08""","=""1.64e-02""",E,"=""103.53093""","=""119.0763""","=""2s2.2p4.(3P).3p""","=""2P*""","=""1/2""","=""2s2.2p4.(1D).3d""","=""2S""","=""1/2""",,
Al,6,"=""799.5""","=""2.31e+05""","=""3.69e-05""",E,"=""133.8331""","=""149.341""","=""2s2.2p3.(4S*).3d""","=""3D*""","=""1""","=""2s.2p4.(4P).3s""","=""3P""","=""2""",,
Al,6,"=""799.6""","=""3.46e+06""","=""3.32e-04""",E,"=""133.8355""","=""149.341""","=""2s2.2p3.(4S*).3d""","=""3D*""","=""2""","=""2s.2p4.(4P).3s""","=""3P""","=""2""",,
Al,6,"=""800.6""","=""1.94e+07""","=""1.33e-03""",C,"=""133.855""","=""149.341""","=""2s2.2p3.(4S*).3d""","=""3D*""","=""3""","=""2s.2p4.(4P).3s""","=""3P""","=""2""",,
Al,5,"=""801.921""","=""5.16e+07""","=""2.49e-03""",E,"=""103.76701""","=""119.2279""","=""2s2.2p4.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).3d""","=""2P""","=""1/2""",,
Al,5,"=""803.12""","=""4.01e+08""","=""1.94e-02""",C,"=""109.5474""","=""124.9851""","=""2s2.2p4.(1D).3p""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).4s""","=""2P""","=""1/2""",,
Al,5,"=""806.903""","=""3.32e+08""","=""3.24e-02""",C,"=""103.76701""","=""119.1324""","=""2s2.2p4.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).3d""","=""2P""","=""3/2""",,
Al,5,"=""809.584""","=""5.98e+08""","=""5.88e-02""",C,"=""103.91336""","=""119.2279""","=""2s2.2p4.(3P).3p""","=""2S*""","=""1/2""","=""2s2.2p4.(1D).3d""","=""2P""","=""1/2""",,
Al,5,"=""809.863""","=""8.30e+08""","=""4.08e-02""",C,"=""103.76701""","=""119.0763""","=""2s2.2p4.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p4.(1D).3d""","=""2S""","=""1/2""",,
Al,5,"=""813.81""","=""6.95e+08""","=""6.90e-02""",C+,"=""109.7501""","=""124.9851""","=""2s2.2p4.(1D).3p""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).4s""","=""2P""","=""1/2""",,
Al,5,"=""814.663""","=""3.07e+07""","=""6.11e-03""",E,"=""103.91336""","=""119.1324""","=""2s2.2p4.(3P).3p""","=""2S*""","=""1/2""","=""2s2.2p4.(1D).3d""","=""2P""","=""3/2""",,
Al,4,"=""817.475""","=""1.27e+09""","=""4.24e-02""",C+,"=""84.67895""","=""99.84568""","=""2s2.2p5.(2P*).3p""","=""3D""","=""1""","=""2s2.2p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""0""",,
Al,5,"=""818.12""","=""7.70e+08""","=""7.73e-02""",C+,"=""109.5474""","=""124.702""","=""2s2.2p4.(1D).3p""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).4s""","=""2P""","=""3/2""",,
Al,9,"=""819.2""","=""4.94e+05""","=""7.45e-05""",D,"=""222.930""","=""238.065""","=""2s.2p.(3P*).3d""","=""4D*""","=""3/2""","=""2p2.(3P).3s""","=""4P""","=""5/2""",,
Al,9,"=""822.1""","=""4.39e+06""","=""4.45e-04""",C+,"=""222.983""","=""238.065""","=""2s.2p.(3P*).3d""","=""4D*""","=""5/2""","=""2p2.(3P).3s""","=""4P""","=""5/2""",,
Al,9,"=""822.6""","=""4.52e+08""","=""4.59e-02""",B+,"=""213.356""","=""228.43""","=""2s.2p.(3P*).3p""","=""2P""","=""1/2""","=""2s.2p.(3P*).3d""","=""2P*""","=""1/2""",,
Al,4,"=""826.293""","=""1.66e+09""","=""1.21e-01""",B+,"=""84.41586""","=""99.42073""","=""2s2.2p5.(2P*).3p""","=""3D""","=""3""","=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""",,
Al,5,"=""826.832""","=""3.32e+08""","=""1.70e-02""",C,"=""94.75497""","=""109.7501""","=""2s2.2p4.(3P).3s""","=""2P""","=""3/2""","=""2s2.2p4.(1D).3p""","=""2P*""","=""1/2""",,
Al,5,"=""829.21""","=""1.33e+08""","=""2.75e-02""",C,"=""109.7501""","=""124.702""","=""2s2.2p4.(1D).3p""","=""2P*""","=""1/2""","=""2s2.2p4.(3P).4s""","=""2P""","=""3/2""",,
Al,4,"=""831.954""","=""4.15e+08""","=""4.31e-02""",B,"=""84.51796""","=""99.42073""","=""2s2.2p5.(2P*).3p""","=""3D""","=""2""","=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""",,
Al,9,"=""832.2""","=""1.89e+07""","=""1.47e-03""",C+,"=""223.165""","=""238.065""","=""2s.2p.(3P*).3d""","=""4D*""","=""7/2""","=""2p2.(3P).3s""","=""4P""","=""5/2""",,
