element,sp_num,ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,
N,2,"=""2130.852""","=""2.42e+07""","=""2.31e-02""",B,"=""21.599539""","=""27.418065""","=""2s2.2p.3p""","=""1D""","=""2""","=""2s2.2p.5d""","=""1F*""","=""3""",,
N,2,"=""2139.68""","=""5.15e+01""","=""5.90e-08""",B,"=""0.00604""","=""5.80055""","=""2s2.2p2""","=""3P""","=""1""","=""2s.2p3""","=""5S*""","=""2""",,
N,3,"=""2142.30""","=""5.75e+05""","=""5.28e-04""",B,"=""40.94783""","=""46.73525""","=""2s.2p.(3P*).3d""","=""4F*""","=""5/2""","=""2s.2p.(3P*).4p""","=""4D""","=""7/2""",,
N,2,"=""2143.45""","=""1.27e+02""","=""8.72e-08""",B,"=""0.01622""","=""5.80055""","=""2s2.2p2""","=""3P""","=""2""","=""2s.2p3""","=""5S*""","=""2""",,
N,3,"=""2143.49""","=""9.90e+05""","=""4.55e-04""",C,"=""39.71055""","=""45.4948""","=""2s2.4f""","=""2F*""","=""5/2""","=""2s2.8d""","=""2D""","=""3/2""",,
N,3,"=""2143.49""","=""4.72e+04""","=""3.25e-05""",D,"=""39.71055""","=""45.4948""","=""2s2.4f""","=""2F*""","=""5/2""","=""2s2.8d""","=""2D""","=""5/2""",,
N,3,"=""2143.54""","=""9.43e+05""","=""4.87e-04""",C,"=""39.71069""","=""45.4948""","=""2s2.4f""","=""2F*""","=""7/2""","=""2s2.8d""","=""2D""","=""5/2""",,
N,3,"=""2144.69""","=""1.13e+07""","=""7.79e-03""",B,"=""40.95427""","=""46.73525""","=""2s.2p.(3P*).3d""","=""4F*""","=""7/2""","=""2s.2p.(3P*).4p""","=""4D""","=""7/2""",,
N,3,"=""2144.79""","=""1.05e+06""","=""1.09e-03""",B,"=""40.94356""","=""46.72429""","=""2s.2p.(3P*).3d""","=""4F*""","=""3/2""","=""2s.2p.(3P*).4p""","=""4D""","=""5/2""",,
N,3,"=""2146.24""","=""1.75e+06""","=""1.81e-03""",B,"=""41.26249""","=""47.03931""","=""2s.2p.(3P*).3d""","=""4D*""","=""3/2""","=""2s.2p.(3P*).4p""","=""4P""","=""5/2""",,
N,3,"=""2146.37""","=""1.92e+07""","=""1.33e-02""",B,"=""40.94783""","=""46.72429""","=""2s.2p.(3P*).3d""","=""4F*""","=""5/2""","=""2s.2p.(3P*).4p""","=""4D""","=""5/2""",,
N,3,"=""2147.23""","=""1.57e+07""","=""1.09e-02""",B,"=""41.26516""","=""47.03931""","=""2s.2p.(3P*).3d""","=""4D*""","=""5/2""","=""2s.2p.(3P*).4p""","=""4P""","=""5/2""",,
N,3,"=""2147.60""","=""2.21e+07""","=""1.53e-02""",B,"=""40.94356""","=""46.71671""","=""2s.2p.(3P*).3d""","=""4F*""","=""3/2""","=""2s.2p.(3P*).4p""","=""4D""","=""3/2""",,
N,3,"=""2147.98""","=""9.84e+07""","=""5.45e-02""",B,"=""40.96313""","=""46.73525""","=""2s.2p.(3P*).3d""","=""4F*""","=""9/2""","=""2s.2p.(3P*).4p""","=""4D""","=""7/2""",,
N,3,"=""2148.07""","=""4.36e+06""","=""6.03e-03""",B,"=""41.26086""","=""47.03276""","=""2s.2p.(3P*).3d""","=""4D*""","=""1/2""","=""2s.2p.(3P*).4p""","=""4P""","=""3/2""",,
N,3,"=""2148.52""","=""6.97e+07""","=""3.62e-02""",B,"=""41.26864""","=""47.03931""","=""2s.2p.(3P*).3d""","=""4D*""","=""7/2""","=""2s.2p.(3P*).4p""","=""4P""","=""5/2""",,
N,3,"=""2148.67""","=""2.79e+07""","=""1.93e-02""",B,"=""41.26249""","=""47.03276""","=""2s.2p.(3P*).3d""","=""4D*""","=""3/2""","=""2s.2p.(3P*).4p""","=""4P""","=""3/2""",,
N,3,"=""2148.77""","=""8.99e+07""","=""4.67e-02""",B,"=""40.95427""","=""46.72429""","=""2s.2p.(3P*).3d""","=""4F*""","=""7/2""","=""2s.2p.(3P*).4p""","=""4D""","=""5/2""",,
N,3,"=""2149.19""","=""8.84e+07""","=""4.08e-02""",B,"=""40.94783""","=""46.71671""","=""2s.2p.(3P*).3d""","=""4F*""","=""5/2""","=""2s.2p.(3P*).4p""","=""4D""","=""3/2""",,
N,3,"=""2149.67""","=""5.48e+07""","=""2.53e-02""",B,"=""41.26516""","=""47.03276""","=""2s.2p.(3P*).3d""","=""4D*""","=""5/2""","=""2s.2p.(3P*).4p""","=""4P""","=""3/2""",,
N,3,"=""2149.69""","=""1.10e+08""","=""3.81e-02""",B,"=""40.94356""","=""46.71110""","=""2s.2p.(3P*).3d""","=""4F*""","=""3/2""","=""2s.2p.(3P*).4p""","=""4D""","=""1/2""",,
N,3,"=""2150.13""","=""4.35e+07""","=""3.01e-02""",B,"=""41.26086""","=""47.02722""","=""2s.2p.(3P*).3d""","=""4D*""","=""1/2""","=""2s.2p.(3P*).4p""","=""4P""","=""1/2""",,
N,3,"=""2150.74""","=""4.34e+07""","=""1.50e-02""",B,"=""41.26249""","=""47.02722""","=""2s.2p.(3P*).3d""","=""4D*""","=""3/2""","=""2s.2p.(3P*).4p""","=""4P""","=""1/2""",,
N,4,"=""2151.15""","=""5.88e+01""","=""8.16e-09""",B,"=""23.41845""","=""29.18207""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p2""","=""1S""","=""0""",E2,
N,2,"=""2160.605""","=""1.23e+07""","=""8.61e-03""",B,"=""21.599539""","=""27.337940""","=""2s2.2p.3p""","=""1D""","=""2""","=""2s2.2p.5d""","=""1D*""","=""2""",,
N,2,"=""2178.17""","=""1.72e-03""","=""1.22e-12""",C,"=""13.54113""","=""19.233263""","=""2s.2p3""","=""3P*""","=""1""","=""2s.2p3""","=""3S*""","=""1""",M1,
N,2,"=""2178.22""","=""2.89e-03""","=""1.23e-12""",C,"=""13.54126""","=""19.233263""","=""2s.2p3""","=""3P*""","=""2""","=""2s.2p3""","=""3S*""","=""1""",M1,
N,2,"=""2178.50""","=""2.31e-03""","=""4.93e-12""",C,"=""13.54199""","=""19.233263""","=""2s.2p3""","=""3P*""","=""0""","=""2s.2p3""","=""3S*""","=""1""",M1,
N,2,"=""2198.193""","=""7.00e+06""","=""8.45e-03""",C+,"=""20.939965""","=""26.580245""","=""2s2.2p.3p""","=""3S""","=""1""","=""2s2.2p.5s""","=""3P*""","=""2""",,
N,5,"=""2199.01""","=""2.11e+07""","=""3.06e-02""",B,"=""88.02124""","=""[93.65944]""","=""1s2.6s""","=""2S""","=""1/2""","=""1s2.9p""","=""2P*""","=""3/2""",,
N,5,"=""2199.14""","=""2.11e+07""","=""1.53e-02""",B,"=""88.02124""","=""[93.65909]""","=""1s2.6s""","=""2S""","=""1/2""","=""1s2.9p""","=""2P*""","=""1/2""",,
N,2,"=""2204.319""","=""6.94e+06""","=""5.06e-03""",C+,"=""20.939965""","=""26.564568""","=""2s2.2p.3p""","=""3S""","=""1""","=""2s2.2p.5s""","=""3P*""","=""1""",,
N,2,"=""2206.544""","=""6.92e+06""","=""1.68e-03""",C+,"=""20.939965""","=""26.558898""","=""2s2.2p.3p""","=""3S""","=""1""","=""2s2.2p.5s""","=""3P*""","=""0""",,
N,2,"=""2206.775""","=""7.04e+06""","=""8.57e-03""",B,"=""20.409133""","=""26.027477""","=""2s2.2p.3p""","=""1P""","=""1""","=""2s2.2p.4d""","=""1D*""","=""2""",,
N,3,"=""2216.47""","=""4.06e+05""","=""2.99e-04""",C+,"=""46.71110""","=""52.30487""","=""2s.2p.(3P*).4p""","=""4D""","=""1/2""","=""2s.2p.(3P*).6d""","=""4P*""","=""1/2""",,
N,3,"=""2217.65""","=""4.05e+04""","=""5.97e-05""",D,"=""46.71110""","=""52.30189""","=""2s.2p.(3P*).4p""","=""4D""","=""1/2""","=""2s.2p.(3P*).6d""","=""4P*""","=""3/2""",,
N,3,"=""2218.70""","=""4.05e+05""","=""1.49e-04""",C+,"=""46.71671""","=""52.30487""","=""2s.2p.(3P*).4p""","=""4D""","=""3/2""","=""2s.2p.(3P*).6d""","=""4P*""","=""1/2""",,
N,3,"=""2219.88""","=""2.59e+05""","=""1.91e-04""",C+,"=""46.71671""","=""52.30189""","=""2s.2p.(3P*).4p""","=""4D""","=""3/2""","=""2s.2p.(3P*).6d""","=""4P*""","=""3/2""",,
N,3,"=""2220.06""","=""3.88e+06""","=""2.87e-03""",B,"=""46.71110""","=""52.29582""","=""2s.2p.(3P*).4p""","=""4D""","=""1/2""","=""2s.2p.(3P*).6d""","=""4D*""","=""1/2""",,
N,3,"=""2220.06""","=""1.94e+06""","=""2.87e-03""",B,"=""46.71110""","=""52.29582""","=""2s.2p.(3P*).4p""","=""4D""","=""1/2""","=""2s.2p.(3P*).6d""","=""4D*""","=""3/2""",,
N,4,"=""2220.30""","=""4.68e+03""","=""5.76e-06""",B,"=""16.20398""","=""21.78810""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p2""","=""3P""","=""2""",,
N,4,"=""2220.30""","=""1.12e-03""","=""1.38e-12""",C+,"=""16.20398""","=""21.78810""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p2""","=""3P""","=""2""",M2,
N,3,"=""2222.30""","=""3.10e+06""","=""2.30e-03""",B,"=""46.71671""","=""52.29582""","=""2s.2p.(3P*).4p""","=""4D""","=""3/2""","=""2s.2p.(3P*).6d""","=""4D*""","=""3/2""",,
N,3,"=""2222.30""","=""3.87e+06""","=""1.43e-03""",B,"=""46.71671""","=""52.29582""","=""2s.2p.(3P*).4p""","=""4D""","=""3/2""","=""2s.2p.(3P*).6d""","=""4D*""","=""1/2""",,
N,3,"=""2222.30""","=""1.81e+06""","=""2.01e-03""",B,"=""46.71671""","=""52.29582""","=""2s.2p.(3P*).4p""","=""4D""","=""3/2""","=""2s.2p.(3P*).6d""","=""4D*""","=""5/2""",,
N,3,"=""2222.30""","=""1.61e+04""","=""1.79e-05""",D,"=""46.71671""","=""52.29582""","=""2s.2p.(3P*).4p""","=""4D""","=""3/2""","=""2s.2p.(3P*).6d""","=""4P*""","=""5/2""",,
N,3,"=""2222.89""","=""5.07e+05""","=""2.50e-04""",B,"=""46.72429""","=""52.30189""","=""2s.2p.(3P*).4p""","=""4D""","=""5/2""","=""2s.2p.(3P*).6d""","=""4P*""","=""3/2""",,
N,3,"=""2225.32""","=""4.42e+06""","=""3.28e-03""",B,"=""46.72429""","=""52.29582""","=""2s.2p.(3P*).4p""","=""4D""","=""5/2""","=""2s.2p.(3P*).6d""","=""4D*""","=""5/2""",,
N,3,"=""2225.32""","=""2.70e+06""","=""1.34e-03""",B,"=""46.72429""","=""52.29582""","=""2s.2p.(3P*).4p""","=""4D""","=""5/2""","=""2s.2p.(3P*).6d""","=""4D*""","=""3/2""",,
N,3,"=""2225.32""","=""1.10e+06""","=""1.09e-03""",B,"=""46.72429""","=""52.29582""","=""2s.2p.(3P*).4p""","=""4D""","=""5/2""","=""2s.2p.(3P*).6d""","=""4D*""","=""7/2""",,
N,3,"=""2225.32""","=""1.44e+05""","=""1.07e-04""",C+,"=""46.72429""","=""52.29582""","=""2s.2p.(3P*).4p""","=""4D""","=""5/2""","=""2s.2p.(3P*).6d""","=""4P*""","=""5/2""",,
N,4,"=""2226.47""","=""7.96e+01""","=""5.92e-08""",B,"=""16.20398""","=""21.77263""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p2""","=""3P""","=""1""",,
N,4,"=""2226.47""","=""6.12e-04""","=""4.55e-13""",C+,"=""16.20398""","=""21.77263""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p2""","=""3P""","=""1""",M2,
N,3,"=""2229.70""","=""6.57e+06""","=""4.90e-03""",B,"=""46.73525""","=""52.29582""","=""2s.2p.(3P*).4p""","=""4D""","=""7/2""","=""2s.2p.(3P*).6d""","=""4D*""","=""7/2""",,
N,3,"=""2229.70""","=""1.46e+06""","=""8.16e-04""",B,"=""46.73525""","=""52.29582""","=""2s.2p.(3P*).4p""","=""4D""","=""7/2""","=""2s.2p.(3P*).6d""","=""4D*""","=""5/2""",,
N,3,"=""2229.70""","=""6.38e+05""","=""3.57e-04""",B,"=""46.73525""","=""52.29582""","=""2s.2p.(3P*).4p""","=""4D""","=""7/2""","=""2s.2p.(3P*).6d""","=""4P*""","=""5/2""",,
N,4,"=""2230.08""","=""1.24e+03""","=""3.08e-07""",B,"=""16.20398""","=""21.76362""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p2""","=""3P""","=""0""",,
N,3,"=""2232.32""","=""3.28e+06""","=""4.90e-03""",B,"=""36.84205""","=""42.39611""","=""2s.2p.(3P*).3s""","=""2P*""","=""1/2""","=""2s2.5d""","=""2D""","=""3/2""",,
N,3,"=""2237.92""","=""3.91e+06""","=""4.40e-03""",B,"=""36.85609""","=""42.39625""","=""2s.2p.(3P*).3s""","=""2P*""","=""3/2""","=""2s2.5d""","=""2D""","=""5/2""",,
N,3,"=""2237.97""","=""6.51e+05""","=""4.89e-04""",B,"=""36.85609""","=""42.39611""","=""2s.2p.(3P*).3s""","=""2P*""","=""3/2""","=""2s2.5d""","=""2D""","=""3/2""",,
N,3,"=""2243.50""","=""5.43e+07""","=""6.15e-02""",C+,"=""39.39569""","=""44.92207""","=""2s2.4d""","=""2D""","=""3/2""","=""2s2.7f""","=""2F*""","=""5/2""",,
N,3,"=""2245.10""","=""5.80e+07""","=""5.84e-02""",C+,"=""39.39964""","=""44.92207""","=""2s2.4d""","=""2D""","=""5/2""","=""2s2.7f""","=""2F*""","=""7/2""",,
N,3,"=""2245.10""","=""3.87e+06""","=""2.92e-03""",C+,"=""39.39964""","=""44.92207""","=""2s2.4d""","=""2D""","=""5/2""","=""2s2.7f""","=""2F*""","=""5/2""",,
N,3,"=""2248.36""","=""1.09e+07""","=""8.26e-03""",B,"=""33.13334""","=""38.64776""","=""2s2.3d""","=""2D""","=""3/2""","=""2s2.4p""","=""2P*""","=""3/2""",,
N,3,"=""2248.65""","=""9.84e+07""","=""4.97e-02""",B,"=""33.13403""","=""38.64776""","=""2s2.3d""","=""2D""","=""5/2""","=""2s2.4p""","=""2P*""","=""3/2""",,
N,3,"=""2249.62""","=""1.09e+08""","=""4.13e-02""",B,"=""33.13334""","=""38.64467""","=""2s2.3d""","=""2D""","=""3/2""","=""2s2.4p""","=""2P*""","=""1/2""",,
N,3,"=""2256.76""","=""6.26e+05""","=""9.56e-04""",B,"=""38.32738""","=""43.82129""","=""2s.2p.(3P*).3p""","=""2P""","=""1/2""","=""2s.2p.(1P*).3s""","=""2P*""","=""3/2""",,
N,3,"=""2256.86""","=""2.51e+06""","=""1.92e-03""",B,"=""38.32738""","=""43.82105""","=""2s.2p.(3P*).3p""","=""2P""","=""1/2""","=""2s.2p.(1P*).3s""","=""2P*""","=""1/2""",,
N,3,"=""2259.51""","=""3.12e+06""","=""2.39e-03""",B,"=""38.33408""","=""43.82129""","=""2s.2p.(3P*).3p""","=""2P""","=""3/2""","=""2s.2p.(1P*).3s""","=""2P*""","=""3/2""",,
N,3,"=""2259.61""","=""1.25e+06""","=""4.78e-04""",B,"=""38.33408""","=""43.82105""","=""2s.2p.(3P*).3p""","=""2P""","=""3/2""","=""2s.2p.(1P*).3s""","=""2P*""","=""1/2""",,
N,3,"=""2266.59""","=""3.19e+06""","=""3.28e-03""",B,"=""41.26516""","=""46.73525""","=""2s.2p.(3P*).3d""","=""4D*""","=""5/2""","=""2s.2p.(3P*).4p""","=""4D""","=""7/2""",,
N,3,"=""2268.03""","=""1.91e+07""","=""1.47e-02""",B,"=""41.26864""","=""46.73525""","=""2s.2p.(3P*).3d""","=""4D*""","=""7/2""","=""2s.2p.(3P*).4p""","=""4D""","=""7/2""",,
N,3,"=""2270.02""","=""5.20e+06""","=""6.03e-03""",B,"=""41.26249""","=""46.72429""","=""2s.2p.(3P*).3d""","=""4D*""","=""3/2""","=""2s.2p.(3P*).4p""","=""4D""","=""5/2""",,
N,3,"=""2271.14""","=""1.28e+07""","=""9.90e-03""",B,"=""41.26516""","=""46.72429""","=""2s.2p.(3P*).3d""","=""4D*""","=""5/2""","=""2s.2p.(3P*).4p""","=""4D""","=""5/2""",,
N,3,"=""2272.50""","=""5.55e+06""","=""8.59e-03""",B,"=""41.26086""","=""46.71671""","=""2s.2p.(3P*).3d""","=""4D*""","=""1/2""","=""2s.2p.(3P*).4p""","=""4D""","=""3/2""",,
N,3,"=""2272.58""","=""4.22e+06""","=""2.45e-03""",B,"=""41.26864""","=""46.72429""","=""2s.2p.(3P*).3d""","=""4D*""","=""7/2""","=""2s.2p.(3P*).4p""","=""4D""","=""5/2""",,
N,3,"=""2273.18""","=""8.87e+06""","=""6.87e-03""",B,"=""41.26249""","=""46.71671""","=""2s.2p.(3P*).3d""","=""4D*""","=""3/2""","=""2s.2p.(3P*).4p""","=""4D""","=""3/2""",,
N,3,"=""2274.29""","=""7.75e+06""","=""4.01e-03""",B,"=""41.26516""","=""46.71671""","=""2s.2p.(3P*).3d""","=""4D*""","=""5/2""","=""2s.2p.(3P*).4p""","=""4D""","=""3/2""",,
N,3,"=""2274.84""","=""1.11e+07""","=""8.61e-03""",B,"=""41.26086""","=""46.71110""","=""2s.2p.(3P*).3d""","=""4D*""","=""1/2""","=""2s.2p.(3P*).4p""","=""4D""","=""1/2""",,
N,3,"=""2275.52""","=""1.11e+07""","=""4.31e-03""",B,"=""41.26249""","=""46.71110""","=""2s.2p.(3P*).3d""","=""4D*""","=""3/2""","=""2s.2p.(3P*).4p""","=""4D""","=""1/2""",,
N,2,"=""2284.344""","=""7.66e+06""","=""9.99e-03""",C+,"=""21.152682""","=""26.580245""","=""2s2.2p.3p""","=""3P""","=""1""","=""2s2.2p.5s""","=""3P*""","=""2""",,
N,2,"=""2286.010""","=""3.55e+05""","=""4.64e-04""",C,"=""20.646058""","=""26.069666""","=""2s2.2p.3p""","=""3D""","=""1""","=""2s2.2p.4d""","=""3D*""","=""2""",,
N,2,"=""2287.323""","=""2.64e+05""","=""2.90e-04""",C,"=""20.653592""","=""26.074085""","=""2s2.2p.3p""","=""3D""","=""2""","=""2s2.2p.4d""","=""3D*""","=""3""",,
N,2,"=""2287.380""","=""1.77e+06""","=""1.39e-03""",C+,"=""20.646058""","=""26.066417""","=""2s2.2p.3p""","=""3D""","=""1""","=""2s2.2p.4d""","=""3D*""","=""1""",,
N,2,"=""2287.393""","=""2.29e+07""","=""1.80e-02""",C+,"=""21.159916""","=""26.580245""","=""2s2.2p.3p""","=""3P""","=""2""","=""2s2.2p.5s""","=""3P*""","=""2""",,
N,2,"=""2289.111""","=""1.01e+07""","=""2.38e-02""",C+,"=""21.148308""","=""26.564568""","=""2s2.2p.3p""","=""3P""","=""0""","=""2s2.2p.5s""","=""3P*""","=""1""",,
N,2,"=""2289.189""","=""1.64e+06""","=""1.29e-03""",C+,"=""20.653592""","=""26.069666""","=""2s2.2p.3p""","=""3D""","=""2""","=""2s2.2p.4d""","=""3D*""","=""2""",,
N,2,"=""2290.563""","=""5.89e+05""","=""2.78e-04""",C,"=""20.653592""","=""26.066417""","=""2s2.2p.3p""","=""3D""","=""2""","=""2s2.2p.4d""","=""3D*""","=""1""",,
N,2,"=""2290.961""","=""7.59e+06""","=""5.97e-03""",C+,"=""21.152682""","=""26.564568""","=""2s2.2p.3p""","=""3P""","=""1""","=""2s2.2p.5s""","=""3P*""","=""1""",,
N,2,"=""2292.367""","=""2.09e+06""","=""1.65e-03""",C+,"=""20.665518""","=""26.074085""","=""2s2.2p.3p""","=""3D""","=""3""","=""2s2.2p.4d""","=""3D*""","=""3""",,
N,2,"=""2293.364""","=""3.03e+07""","=""7.96e-03""",C+,"=""21.152682""","=""26.558898""","=""2s2.2p.3p""","=""3P""","=""1""","=""2s2.2p.5s""","=""3P*""","=""0""",,
N,2,"=""2294.027""","=""1.26e+07""","=""5.96e-03""",C+,"=""21.159916""","=""26.564568""","=""2s2.2p.3p""","=""3P""","=""2""","=""2s2.2p.5s""","=""3P*""","=""1""",,
N,2,"=""2294.241""","=""3.66e+05""","=""2.06e-04""",C,"=""20.665518""","=""26.069666""","=""2s2.2p.3p""","=""3D""","=""3""","=""2s2.2p.4d""","=""3D*""","=""2""",,
N,3,"=""2302.32""","=""2.55e+07""","=""1.01e-02""",B,"=""46.91969""","=""52.30487""","=""2s.2p.(3P*).4p""","=""4S""","=""3/2""","=""2s.2p.(3P*).6d""","=""4P*""","=""1/2""",,
N,3,"=""2303.60""","=""2.55e+07""","=""2.03e-02""",B,"=""46.91969""","=""52.30189""","=""2s.2p.(3P*).4p""","=""4S""","=""3/2""","=""2s.2p.(3P*).6d""","=""4P*""","=""3/2""",,
N,3,"=""2306.20""","=""2.54e+07""","=""3.04e-02""",B,"=""46.91969""","=""52.29582""","=""2s.2p.(3P*).4p""","=""4S""","=""3/2""","=""2s.2p.(3P*).6d""","=""4P*""","=""5/2""",,
N,3,"=""2315.31""","=""7.03e+06""","=""5.65e-03""",B,"=""41.68434""","=""47.03931""","=""2s.2p.(3P*).3d""","=""4P*""","=""5/2""","=""2s.2p.(3P*).4p""","=""4P""","=""5/2""",,
N,5,"=""2316.94""","=""4.99e+07""","=""6.02e-02""",B,"=""88.33534""","=""93.6866""","=""1s2.6p""","=""2P*""","=""3/2""","=""1s2.9d""","=""2D""","=""5/2""",,
N,2,"=""2317.201""","=""1.75e+07""","=""1.97e-02""",C+,"=""20.653592""","=""26.004194""","=""2s2.2p.3p""","=""3D""","=""2""","=""2s2.2p.4d""","=""3F*""","=""3""",,
N,2,"=""2317.392""","=""1.65e+07""","=""2.21e-02""",C+,"=""20.646058""","=""25.996219""","=""2s2.2p.3p""","=""3D""","=""1""","=""2s2.2p.4d""","=""3F*""","=""2""",,
N,2,"=""2317.751""","=""1.97e+07""","=""2.04e-02""",C+,"=""20.665518""","=""26.014849""","=""2s2.2p.3p""","=""3D""","=""3""","=""2s2.2p.4d""","=""3F*""","=""4""",,
N,5,"=""2317.78""","=""4.15e+07""","=""6.68e-02""",B,"=""88.33418""","=""93.6835""","=""1s2.6p""","=""2P*""","=""1/2""","=""1s2.9d""","=""2D""","=""3/2""",,
N,3,"=""2318.15""","=""4.50e+06""","=""2.42e-03""",B,"=""41.68434""","=""47.03276""","=""2s.2p.(3P*).3d""","=""4P*""","=""5/2""","=""2s.2p.(3P*).4p""","=""4P""","=""3/2""",,
N,3,"=""2318.25""","=""3.00e+06""","=""3.63e-03""",B,"=""41.69112""","=""47.03931""","=""2s.2p.(3P*).3d""","=""4P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""4P""","=""5/2""",,
N,5,"=""2318.28""","=""8.30e+06""","=""6.69e-03""",B,"=""88.33534""","=""93.6835""","=""1s2.6p""","=""2P*""","=""3/2""","=""1s2.9d""","=""2D""","=""3/2""",,
N,2,"=""2320.659""","=""3.06e+06""","=""2.47e-03""",C+,"=""20.653592""","=""25.996219""","=""2s2.2p.3p""","=""3D""","=""2""","=""2s2.2p.4d""","=""3F*""","=""2""",,
N,3,"=""2321.09""","=""1.33e+06""","=""1.07e-03""",B,"=""41.69112""","=""47.03276""","=""2s.2p.(3P*).3d""","=""4P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""4P""","=""3/2""",,
N,2,"=""2322.377""","=""2.18e+06""","=""1.76e-03""",C+,"=""20.665518""","=""26.004194""","=""2s2.2p.3p""","=""3D""","=""3""","=""2s2.2p.4d""","=""3F*""","=""3""",,
N,3,"=""2322.98""","=""4.14e+06""","=""6.70e-03""",B,"=""41.69546""","=""47.03276""","=""2s.2p.(3P*).3d""","=""4P*""","=""1/2""","=""2s.2p.(3P*).4p""","=""4P""","=""3/2""",,
N,3,"=""2323.50""","=""8.28e+06""","=""3.35e-03""",B,"=""41.69112""","=""47.02722""","=""2s.2p.(3P*).3d""","=""4P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""4P""","=""1/2""",,
N,3,"=""2324.78""","=""4.74e+05""","=""5.12e-04""",B,"=""46.72429""","=""52.05746""","=""2s.2p.(3P*).4p""","=""4D""","=""5/2""","=""2p2.(3P).3p""","=""4D*""","=""7/2""",,
N,3,"=""2325.31""","=""7.76e+05""","=""9.44e-04""",B,"=""46.71671""","=""52.04865""","=""2s.2p.(3P*).4p""","=""4D""","=""3/2""","=""2p2.(3P).3p""","=""4D*""","=""5/2""",,
N,3,"=""2325.39""","=""1.65e+06""","=""1.34e-03""",B,"=""41.69546""","=""47.02722""","=""2s.2p.(3P*).3d""","=""4P*""","=""1/2""","=""2s.2p.(3P*).4p""","=""4P""","=""1/2""",,
N,2,"=""2325.851""","=""8.57e+04""","=""4.96e-05""",D,"=""20.665518""","=""25.996219""","=""2s2.2p.3p""","=""3D""","=""3""","=""2s2.2p.4d""","=""3F*""","=""2""",,
N,3,"=""2326.27""","=""8.30e+05""","=""1.35e-03""",B,"=""46.71110""","=""52.04083""","=""2s.2p.(3P*).4p""","=""4D""","=""1/2""","=""2p2.(3P).3p""","=""4D*""","=""3/2""",,
N,2,"=""2327.054""","=""1.83e+07""","=""4.46e-02""",B,"=""22.103082""","=""27.431029""","=""2s2.2p.3p""","=""1S""","=""0""","=""2s2.2p.5d""","=""1P*""","=""1""",,
N,3,"=""2328.29""","=""1.66e+06""","=""1.35e-03""",B,"=""46.71110""","=""52.03621""","=""2s.2p.(3P*).4p""","=""4D""","=""1/2""","=""2p2.(3P).3p""","=""4D*""","=""1/2""",,
N,3,"=""2328.62""","=""1.90e+06""","=""1.54e-03""",B,"=""46.72429""","=""52.04865""","=""2s.2p.(3P*).4p""","=""4D""","=""5/2""","=""2p2.(3P).3p""","=""4D*""","=""5/2""",,
N,3,"=""2328.73""","=""1.32e+06""","=""1.07e-03""",B,"=""46.71671""","=""52.04083""","=""2s.2p.(3P*).4p""","=""4D""","=""3/2""","=""2p2.(3P).3p""","=""4D*""","=""3/2""",,
N,3,"=""2329.56""","=""2.84e+06""","=""2.31e-03""",B,"=""46.73525""","=""52.05746""","=""2s.2p.(3P*).4p""","=""4D""","=""7/2""","=""2p2.(3P).3p""","=""4D*""","=""7/2""",,
N,3,"=""2330.75""","=""1.65e+06""","=""6.72e-04""",B,"=""46.71671""","=""52.03621""","=""2s.2p.(3P*).4p""","=""4D""","=""3/2""","=""2p2.(3P).3p""","=""4D*""","=""1/2""",,
N,3,"=""2332.05""","=""1.15e+06""","=""6.25e-04""",B,"=""46.72429""","=""52.04083""","=""2s.2p.(3P*).4p""","=""4D""","=""5/2""","=""2p2.(3P).3p""","=""4D*""","=""3/2""",,
N,3,"=""2333.42""","=""6.25e+05""","=""3.83e-04""",B,"=""46.73525""","=""52.04865""","=""2s.2p.(3P*).4p""","=""4D""","=""7/2""","=""2p2.(3P).3p""","=""4D*""","=""5/2""",,
N,3,"=""2334.26""","=""4.30e+07""","=""7.03e-02""",B,"=""38.64467""","=""43.95618""","=""2s2.4p""","=""2P*""","=""1/2""","=""2s2.6d""","=""2D""","=""3/2""",,
N,3,"=""2335.61""","=""5.15e+07""","=""6.32e-02""",B,"=""38.64776""","=""43.95618""","=""2s2.4p""","=""2P*""","=""3/2""","=""2s2.6d""","=""2D""","=""5/2""",,
N,3,"=""2335.61""","=""8.59e+06""","=""7.03e-03""",B,"=""38.64776""","=""43.95618""","=""2s2.4p""","=""2P*""","=""3/2""","=""2s2.6d""","=""2D""","=""3/2""",,
N,3,"=""2349.23""","=""3.31e+06""","=""2.74e-03""",B,"=""47.02722""","=""52.30487""","=""2s.2p.(3P*).4p""","=""4P""","=""1/2""","=""2s.2p.(3P*).6d""","=""4P*""","=""1/2""",,
