element,sp_num,ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,
Si,3,"=""895.951""","=""7.55e+05""","=""6.49e-05""",E,"=""17.722765""","=""31.561049""","=""3s.3d""","=""3D""","=""3""","=""3s.8f""","=""3F*""","=""2""",,
Si,3,"=""895.966""","=""1.53e+08""","=""2.57e-02""",D,"=""17.723025""","=""31.561078""","=""3s.3d""","=""3D""","=""2""","=""3s.8f""","=""3F*""","=""3""",,
Si,3,"=""895.968""","=""2.68e+07""","=""3.22e-03""",E,"=""17.723025""","=""31.561049""","=""3s.3d""","=""3D""","=""2""","=""3s.8f""","=""3F*""","=""2""",,
Si,3,"=""895.987""","=""1.44e+08""","=""2.89e-02""",D,"=""17.723324""","=""31.561049""","=""3s.3d""","=""3D""","=""1""","=""3s.8f""","=""3F*""","=""2""",,
Si,6,"=""896.43""","=""8.26e+08""","=""9.95e-02""",C+,"=""135.0866""","=""148.92""","=""2s2.2p4.(3P).3p""","=""2D*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""2D""","=""3/2""",,
Si,5,"=""897.23""","=""2.61e+08""","=""3.15e-02""",B+,"=""113.93644""","=""127.7551""","=""2s2.2p5.3p""","=""3D""","=""2""","=""2s2.2p5.3d""","=""3D*""","=""2""",,
Si,5,"=""897.57""","=""1.29e+07""","=""1.12e-03""",C,"=""113.80863""","=""127.622""","=""2s2.2p5.3p""","=""3D""","=""3""","=""2s2.2p5.3d""","=""1D*""","=""2""",,
Si,5,"=""897.854""","=""2.08e+09""","=""8.39e-02""",B+,"=""112.36096""","=""126.16992""","=""2s2.2p5.3p""","=""3S""","=""1""","=""2s2.2p5.3d""","=""3P*""","=""0""",,
Si,6,"=""898.28""","=""1.79e+09""","=""4.32e-01""",A,"=""134.2753""","=""148.0777""","=""2s2.2p4.(3P).3p""","=""4D*""","=""1/2""","=""2s2.2p4.(3P).3d""","=""4F""","=""3/2""",,
Si,2,"=""899.406""","=""4.63e+07""","=""5.62e-03""",D,"=""0.000000""","=""13.785116""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s2.6s""","=""2S""","=""1/2""",,
Si,6,"=""899.43""","=""5.68e+08""","=""1.38e-01""",B+,"=""132.8031""","=""146.5879""","=""2s2.2p4.(3P).3p""","=""4P*""","=""1/2""","=""2s2.2p4.(3P).3d""","=""4D""","=""3/2""",,
Si,6,"=""899.58""","=""2.98e+08""","=""1.81e-02""",C,"=""135.0866""","=""148.869""","=""2s2.2p4.(3P).3p""","=""2D*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""2P""","=""1/2""",,
Si,6,"=""900.84""","=""1.93e+09""","=""3.53e-01""",A,"=""134.1776""","=""147.9408""","=""2s2.2p4.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""4F""","=""5/2""",,
Si,5,"=""901.16""","=""8.91e+08""","=""1.08e-01""",B+,"=""114.80283""","=""128.5611""","=""2s2.2p5.3p""","=""1P""","=""1""","=""2s2.2p5.3d""","=""1P*""","=""1""",,
Si,5,"=""901.59""","=""8.91e+07""","=""1.52e-02""",B+,"=""113.93644""","=""127.6882""","=""2s2.2p5.3p""","=""3D""","=""2""","=""2s2.2p5.3d""","=""3D*""","=""3""",,
Si,6,"=""901.64""","=""2.50e+09""","=""3.81e-01""",A,"=""133.7709""","=""147.5219""","=""2s2.2p4.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p4.(3P).3d""","=""4F""","=""9/2""",,
Si,2,"=""901.736""","=""9.23e+07""","=""5.62e-03""",D,"=""0.035613""","=""13.785116""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.6s""","=""2S""","=""1/2""",,
Si,6,"=""902.19""","=""2.22e+09""","=""3.62e-01""",A,"=""133.99""","=""147.7323""","=""2s2.2p4.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p4.(3P).3d""","=""4F""","=""7/2""",,
Si,6,"=""902.62""","=""1.74e+09""","=""3.19e-01""",C+,"=""135.4119""","=""149.148""","=""2s2.2p4.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""2D""","=""5/2""",,
Si,5,"=""905.41""","=""2.02e+08""","=""1.49e-02""",B+,"=""113.93644""","=""127.6302""","=""2s2.2p5.3p""","=""3D""","=""2""","=""2s2.2p5.3d""","=""3D*""","=""1""",,
Si,5,"=""905.96""","=""9.87e+07""","=""1.22e-02""",C+,"=""113.93644""","=""127.622""","=""2s2.2p5.3p""","=""3D""","=""2""","=""2s2.2p5.3d""","=""1D*""","=""2""",,
Si,6,"=""910.92""","=""1.26e+09""","=""1.57e-01""",B,"=""140.6081""","=""154.219""","=""2s2.2p4.(1D).3p""","=""2D*""","=""3/2""","=""2s2.2p4.(1D).3d""","=""2D""","=""3/2""",,
Si,5,"=""912.82""","=""9.07e+07""","=""1.89e-02""",B+,"=""114.17257""","=""127.7551""","=""2s2.2p5.3p""","=""3D""","=""1""","=""2s2.2p5.3d""","=""3D*""","=""2""",,
Si,11,"=""912.99""","=""3.30e+07""","=""2.47e-03""",C+,"=""292.763""","=""306.343?""","=""1s2.2s.3d""","=""1D""","=""2""","=""1s2.2p.3s""","=""1P*""","=""1""",,
Si,5,"=""913.10""","=""2.50e+07""","=""1.87e-03""",C,"=""114.98272""","=""128.5611""","=""2s2.2p5.3p""","=""3P""","=""2""","=""2s2.2p5.3d""","=""1P*""","=""1""",,
Si,6,"=""914.38""","=""1.19e+08""","=""9.97e-03""",C,"=""140.6596""","=""154.219""","=""2s2.2p4.(1D).3p""","=""2D*""","=""5/2""","=""2s2.2p4.(1D).3d""","=""2D""","=""3/2""",,
Si,5,"=""916.51""","=""1.07e+08""","=""4.03e-02""",C,"=""115.03325""","=""128.5611""","=""2s2.2p5.3p""","=""3P""","=""0""","=""2s2.2p5.3d""","=""1P*""","=""1""",,
Si,4,"=""916.631""","=""6.96e+06""","=""1.75e-03""",C+,"=""27.061642""","=""40.587711""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.7d""","=""2D""","=""3/2""",,
Si,6,"=""917.94""","=""2.38e+08""","=""4.50e-02""",C+,"=""140.6081""","=""154.115""","=""2s2.2p4.(1D).3p""","=""2D*""","=""3/2""","=""2s2.2p4.(1D).3d""","=""2D""","=""5/2""",,
Si,4,"=""917.993""","=""1.47e+06""","=""1.86e-04""",C,"=""27.081704""","=""40.587711""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.7d""","=""2D""","=""3/2""",,
Si,4,"=""917.993""","=""8.84e+06""","=""1.68e-03""",C+,"=""27.081704""","=""40.587711""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.7d""","=""2D""","=""5/2""",,
Si,6,"=""918.03""","=""2.70e+08""","=""3.41e-02""",D+,"=""135.4119""","=""148.92""","=""2s2.2p4.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""2D""","=""3/2""",,
Si,6,"=""919.03""","=""1.44e+09""","=""9.11e-02""",B+,"=""129.1261""","=""142.6168""","=""2s2.2p4.(1D).3s""","=""2D""","=""3/2""","=""2s2.2p4.(1D).3p""","=""2P*""","=""1/2""",,
Si,5,"=""921.29""","=""1.06e+09""","=""1.35e-01""",B+,"=""114.17257""","=""127.6302""","=""2s2.2p5.3p""","=""3D""","=""1""","=""2s2.2p5.3d""","=""3D*""","=""1""",,
Si,6,"=""921.33""","=""1.21e+08""","=""7.71e-03""",D,"=""135.4119""","=""148.869""","=""2s2.2p4.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""2P""","=""1/2""",,
Si,6,"=""921.46""","=""1.15e+09""","=""1.46e-01""",B,"=""140.6596""","=""154.115""","=""2s2.2p4.(1D).3p""","=""2D*""","=""5/2""","=""2s2.2p4.(1D).3d""","=""2D""","=""5/2""",,
Si,5,"=""921.58""","=""6.94e+08""","=""8.83e-02""",B,"=""115.10760""","=""128.5611""","=""2s2.2p5.3p""","=""3P""","=""1""","=""2s2.2p5.3d""","=""1P*""","=""1""",,
Si,5,"=""921.86""","=""1.19e+08""","=""2.53e-02""",C+,"=""114.17257""","=""127.622""","=""2s2.2p5.3p""","=""3D""","=""1""","=""2s2.2p5.3d""","=""1D*""","=""2""",,
Si,6,"=""922.07""","=""2.30e+09""","=""3.67e-01""",B+,"=""139.3854""","=""152.8317?""","=""2s2.2p4.(1D).3p""","=""2F*""","=""7/2""","=""2s2.2p4.(1D).3d""","=""2G""","=""9/2""",,
Si,6,"=""923.28""","=""4.33e+08""","=""2.77e-02""",C,"=""140.6081""","=""154.037""","=""2s2.2p4.(1D).3p""","=""2D*""","=""3/2""","=""2s2.2p4.(1D).3d""","=""2P""","=""1/2""",,
Si,6,"=""924.62""","=""1.62e+09""","=""2.77e-01""",B+,"=""140.6596""","=""154.0688""","=""2s2.2p4.(1D).3p""","=""2D*""","=""5/2""","=""2s2.2p4.(1D).3d""","=""2F""","=""7/2""",,
Si,6,"=""925.03""","=""1.39e+09""","=""2.68e-01""",B+,"=""140.6081""","=""154.0114""","=""2s2.2p4.(1D).3p""","=""2D*""","=""3/2""","=""2s2.2p4.(1D).3d""","=""2F""","=""5/2""",,
Si,6,"=""928.59""","=""2.58e+08""","=""3.34e-02""",C+,"=""140.6596""","=""154.0114""","=""2s2.2p4.(1D).3p""","=""2D*""","=""5/2""","=""2s2.2p4.(1D).3d""","=""2F""","=""5/2""",,
Si,5,"=""929.39""","=""4.29e+08""","=""5.56e-02""",B,"=""113.80863""","=""127.1490""","=""2s2.2p5.3p""","=""3D""","=""3""","=""2s2.2p5.3d""","=""1F*""","=""3""",,
Si,6,"=""929.96""","=""2.59e+05""","=""2.24e-05""",D,"=""134.7455""","=""148.0777""","=""2s2.2p4.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p4.(3P).3d""","=""4F""","=""3/2""",,
Si,6,"=""934.85""","=""7.61e+07""","=""9.97e-03""",C,"=""140.6081""","=""153.871""","=""2s2.2p4.(1D).3p""","=""2D*""","=""3/2""","=""2s2.2p4.(1D).3d""","=""2P""","=""3/2""",,
Si,3,"=""936.056""","=""2.66e+08""","=""4.49e-02""",D+,"=""17.722765""","=""30.968151""","=""3s.3d""","=""3D""","=""3""","=""3s.7f""","=""3F*""","=""4""",,
Si,3,"=""936.058""","=""2.96e+07""","=""3.89e-03""",E,"=""17.722765""","=""30.968116""","=""3s.3d""","=""3D""","=""3""","=""3s.7f""","=""3F*""","=""3""",,
Si,3,"=""936.060""","=""1.17e+06""","=""1.10e-04""",E,"=""17.722765""","=""30.968089""","=""3s.3d""","=""3D""","=""3""","=""3s.7f""","=""3F*""","=""2""",,
Si,3,"=""936.077""","=""2.36e+08""","=""4.34e-02""",D,"=""17.723025""","=""30.968116""","=""3s.3d""","=""3D""","=""2""","=""3s.7f""","=""3F*""","=""3""",,
Si,3,"=""936.079""","=""4.14e+07""","=""5.44e-03""",E,"=""17.723025""","=""30.968089""","=""3s.3d""","=""3D""","=""2""","=""3s.7f""","=""3F*""","=""2""",,
Si,3,"=""936.100""","=""2.23e+08""","=""4.89e-02""",D,"=""17.723324""","=""30.968089""","=""3s.3d""","=""3D""","=""1""","=""3s.7f""","=""3F*""","=""2""",,
Si,5,"=""938.38""","=""3.37e+06""","=""6.23e-04""",D+,"=""113.93644""","=""127.1490""","=""2s2.2p5.3p""","=""3D""","=""2""","=""2s2.2p5.3d""","=""1F*""","=""3""",,
Si,6,"=""938.49""","=""4.47e+08""","=""3.93e-02""",C+,"=""140.6596""","=""153.871""","=""2s2.2p4.(1D).3p""","=""2D*""","=""5/2""","=""2s2.2p4.(1D).3d""","=""2P""","=""3/2""",,
Si,13,"=""938.66""","=""4.63e+08""","=""1.02e-01""",B+,"=""(2401.389)""","=""(2414.5977)""","=""1s.8s""","=""3S""","=""1""","=""1s.10p""","=""3P*""","=""2""",,
Si,5,"=""938.76""","=""1.07e+09""","=""1.10e-01""",C,"=""126.6355""","=""139.8428""","=""2s2.2p5.3d""","=""3F*""","=""4""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""",,
Si,13,"=""939.16""","=""4.64e+08""","=""6.13e-02""",B+,"=""(2401.389)""","=""(2414.5907)""","=""1s.8s""","=""3S""","=""1""","=""1s.10p""","=""3P*""","=""1""",,
Si,3,"=""939.097""","=""1.11e+09""","=""8.77e-02""",C,"=""15.152669""","=""28.355155""","=""3p2""","=""1D""","=""2""","=""3p.4s""","=""1P*""","=""1""",,
Si,6,"=""939.10""","=""1.23e+09""","=""1.08e-01""",B+,"=""129.1191""","=""142.3216""","=""2s2.2p4.(1D).3s""","=""2D""","=""5/2""","=""2s2.2p4.(1D).3p""","=""2P*""","=""3/2""",,
Si,13,"=""939.29""","=""4.63e+08""","=""2.04e-02""",B+,"=""(2401.389)""","=""(2414.5888)""","=""1s.8s""","=""3S""","=""1""","=""1s.10p""","=""3P*""","=""0""",,
Si,6,"=""939.59""","=""5.69e+07""","=""7.53e-03""",B,"=""129.1261""","=""142.3216""","=""2s2.2p4.(1D).3s""","=""2D""","=""3/2""","=""2s2.2p4.(1D).3p""","=""2P*""","=""3/2""",,
Si,6,"=""939.61""","=""5.80e+05""","=""7.68e-05""",D+,"=""134.7455""","=""147.9408""","=""2s2.2p4.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p4.(3P).3d""","=""4F""","=""5/2""",,
Si,5,"=""940.63""","=""4.14e+07""","=""3.93e-03""",B+,"=""113.80863""","=""126.990""","=""2s2.2p5.3p""","=""3D""","=""3""","=""2s2.2p5.3d""","=""3F*""","=""2""",,
Si,5,"=""942.31""","=""4.44e+08""","=""5.91e-02""",B,"=""114.59757""","=""127.7551""","=""2s2.2p5.3p""","=""1D""","=""2""","=""2s2.2p5.3d""","=""3D*""","=""2""",,
Si,5,"=""947.12""","=""4.24e+07""","=""7.99e-03""",C,"=""114.59757""","=""127.6882""","=""2s2.2p5.3p""","=""1D""","=""2""","=""2s2.2p5.3d""","=""3D*""","=""3""",,
Si,5,"=""947.36""","=""8.99e+07""","=""1.21e-02""",E,"=""126.7554""","=""139.8428""","=""2s2.2p5.3d""","=""3F*""","=""3""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""",,
Si,13,"=""947.60""","=""4.68e+08""","=""1.89e-01""",B+,"=""(2401.585)""","=""(2414.6693)""","=""1s.8s""","=""1S""","=""0""","=""1s.10p""","=""1P*""","=""1""",,
Si,5,"=""949.84""","=""7.97e+08""","=""1.08e-01""",A,"=""113.93644""","=""126.990""","=""2s2.2p5.3p""","=""3D""","=""2""","=""2s2.2p5.3d""","=""3F*""","=""2""",,
Si,5,"=""951.34""","=""1.50e+07""","=""1.22e-03""",D+,"=""114.59757""","=""127.6302""","=""2s2.2p5.3p""","=""1D""","=""2""","=""2s2.2p5.3d""","=""3D*""","=""1""",,
Si,5,"=""951.94""","=""5.46e+07""","=""7.42e-03""",B+,"=""114.59757""","=""127.622""","=""2s2.2p5.3p""","=""1D""","=""2""","=""2s2.2p5.3d""","=""1D*""","=""2""",,
Si,6,"=""954.38""","=""4.11e+05""","=""5.61e-05""",D+,"=""135.0866""","=""148.0777""","=""2s2.2p4.(3P).3p""","=""2D*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""4F""","=""3/2""",,
Si,6,"=""954.70""","=""4.76e+07""","=""8.68e-03""",B,"=""134.7455""","=""147.7323""","=""2s2.2p4.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p4.(3P).3d""","=""4F""","=""7/2""",,
Si,5,"=""957.24""","=""1.80e+07""","=""4.12e-03""",C,"=""114.80283""","=""127.7551""","=""2s2.2p5.3p""","=""1P""","=""1""","=""2s2.2p5.3d""","=""3D*""","=""2""",,
Si,5,"=""957.65""","=""3.56e+08""","=""4.89e-02""",B+,"=""113.80863""","=""126.7554""","=""2s2.2p5.3p""","=""3D""","=""3""","=""2s2.2p5.3d""","=""3F*""","=""3""",,
Si,13,"=""960.61""","=""9.27e+07""","=""3.85e-02""",B+,"=""(2401.5830)""","=""(2414.490)""","=""1s.8p""","=""3P*""","=""0""","=""1s.10s""","=""3S""","=""1""",,
Si,13,"=""960.88""","=""2.78e+08""","=""3.85e-02""",B+,"=""(2401.5867)""","=""(2414.490)""","=""1s.8p""","=""3P*""","=""1""","=""1s.10s""","=""3S""","=""1""",,
Si,13,"=""961.91""","=""4.61e+08""","=""3.84e-02""",B+,"=""(2401.6005)""","=""(2414.490)""","=""1s.8p""","=""3P*""","=""2""","=""1s.10s""","=""3S""","=""1""",,
Si,6,"=""964.54""","=""2.21e+07""","=""4.61e-03""",C+,"=""135.0866""","=""147.9408""","=""2s2.2p4.(3P).3p""","=""2D*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""4F""","=""5/2""",,
Si,5,"=""964.62""","=""2.40e+06""","=""4.69e-04""",E,"=""126.990""","=""139.8428""","=""2s2.2p5.3d""","=""3F*""","=""2""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""",,
Si,13,"=""964.91""","=""8.02e+08""","=""3.73e-02""",B+,"=""(2401.7406)""","=""(2414.590)""","=""1s.8p""","=""1P*""","=""1""","=""1s.10s""","=""1S""","=""0""",,
Si,8,"=""966.18""","=""2.30e+08""","=""1.61e-02""",D+,"=""210.554?""","=""223.386""","=""2s.2p3.(5S*).3p""","=""4P""","=""3/2""","=""2s.2p3.(5S*).3d""","=""4D*""","=""1/2""",,
Si,8,"=""966.18""","=""6.90e+07""","=""6.44e-03""",D,"=""210.554?""","=""223.386""","=""2s.2p3.(5S*).3p""","=""4P""","=""5/2""","=""2s.2p3.(5S*).3d""","=""4D*""","=""3/2""",,
Si,8,"=""966.18""","=""1.15e+09""","=""1.61e-01""",C,"=""210.554?""","=""223.386""","=""2s.2p3.(5S*).3p""","=""4P""","=""1/2""","=""2s.2p3.(5S*).3d""","=""4D*""","=""1/2""",,
Si,8,"=""966.18""","=""7.36e+08""","=""1.03e-01""",C,"=""210.554?""","=""223.386""","=""2s.2p3.(5S*).3p""","=""4P""","=""3/2""","=""2s.2p3.(5S*).3d""","=""4D*""","=""3/2""",,
Si,8,"=""966.18""","=""5.75e+08""","=""1.61e-01""",C,"=""210.554?""","=""223.386""","=""2s.2p3.(5S*).3p""","=""4P""","=""1/2""","=""2s.2p3.(5S*).3d""","=""4D*""","=""3/2""",,
Si,8,"=""966.18""","=""4.14e+08""","=""5.80e-02""",C,"=""210.554?""","=""223.386""","=""2s.2p3.(5S*).3p""","=""4P""","=""5/2""","=""2s.2p3.(5S*).3d""","=""4D*""","=""5/2""",,
Si,8,"=""966.18""","=""1.38e+09""","=""2.58e-01""",B,"=""210.554?""","=""223.386""","=""2s.2p3.(5S*).3p""","=""4P""","=""5/2""","=""2s.2p3.(5S*).3d""","=""4D*""","=""7/2""",,
Si,8,"=""966.18""","=""9.67e+08""","=""2.03e-01""",C+,"=""210.554?""","=""223.386""","=""2s.2p3.(5S*).3p""","=""4P""","=""3/2""","=""2s.2p3.(5S*).3d""","=""4D*""","=""5/2""",,
Si,5,"=""966.56""","=""1.76e+08""","=""2.47e-02""",C+,"=""114.80283""","=""127.6302""","=""2s2.2p5.3p""","=""1P""","=""1""","=""2s2.2p5.3d""","=""3D*""","=""1""",,
Si,5,"=""966.60""","=""2.81e+09""","=""5.07e-01""",A,"=""113.80863""","=""126.6355""","=""2s2.2p5.3p""","=""3D""","=""3""","=""2s2.2p5.3d""","=""3F*""","=""4""",,
Si,6,"=""967.13""","=""4.54e+08""","=""9.55e-02""",C+,"=""135.6080""","=""148.4278""","=""2s2.2p4.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""2F""","=""5/2""",,
Si,5,"=""967.19""","=""2.20e+09""","=""5.14e-01""",A,"=""114.80283""","=""127.622""","=""2s2.2p5.3p""","=""1P""","=""1""","=""2s2.2p5.3d""","=""1D*""","=""2""",,
Si,5,"=""967.20""","=""2.39e+09""","=""4.68e-01""",A,"=""113.93644""","=""126.7554""","=""2s2.2p5.3p""","=""3D""","=""2""","=""2s2.2p5.3d""","=""3F*""","=""3""",,
Si,5,"=""967.34""","=""2.01e+09""","=""4.71e-01""",A,"=""114.17257""","=""126.990""","=""2s2.2p5.3p""","=""3D""","=""1""","=""2s2.2p5.3d""","=""3F*""","=""2""",,
Si,3,"=""967.944""","=""4.68e+08""","=""9.20e-02""",C,"=""15.152669""","=""27.961701""","=""3p2""","=""1D""","=""2""","=""3s.5f""","=""1F*""","=""3""",,
Si,6,"=""968.65""","=""6.81e+08""","=""6.39e-02""",B+,"=""122.8083""","=""135.6080""","=""2s2.2p4.(3P).3s""","=""4P""","=""5/2""","=""2s2.2p4.(3P).3p""","=""4S*""","=""3/2""",,
Si,5,"=""970.72""","=""3.23e+07""","=""4.57e-03""",B+,"=""114.98272""","=""127.7551""","=""2s2.2p5.3p""","=""3P""","=""2""","=""2s2.2p5.3d""","=""3D*""","=""2""",,
Si,6,"=""973.58""","=""1.16e+08""","=""1.24e-02""",B+,"=""133.7709""","=""146.5058""","=""2s2.2p4.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p4.(3P).3d""","=""4D""","=""5/2""",,
Si,5,"=""975.83""","=""2.49e+09""","=""4.97e-01""",A,"=""114.98272""","=""127.6882""","=""2s2.2p5.3p""","=""3P""","=""2""","=""2s2.2p5.3d""","=""3D*""","=""3""",,
Si,6,"=""978.17""","=""4.78e+08""","=""6.86e-02""",B+,"=""133.7709""","=""146.4460""","=""2s2.2p4.(3P).3p""","=""4D*""","=""7/2""","=""2s2.2p4.(3P).3d""","=""4D""","=""7/2""",,
Si,6,"=""978.90""","=""1.95e+06""","=""2.81e-04""",D+,"=""135.4119""","=""148.0777""","=""2s2.2p4.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""4F""","=""3/2""",,
Si,5,"=""980.31""","=""3.35e+05""","=""2.90e-05""",D+,"=""114.98272""","=""127.6302""","=""2s2.2p5.3p""","=""3P""","=""2""","=""2s2.2p5.3d""","=""3D*""","=""1""",,
Si,5,"=""980.31""","=""2.01e+09""","=""4.82e-01""",A,"=""115.10760""","=""127.7551""","=""2s2.2p5.3p""","=""3P""","=""1""","=""2s2.2p5.3d""","=""3D*""","=""2""",,
Si,5,"=""980.95""","=""4.09e+08""","=""5.90e-02""",B,"=""114.98272""","=""127.622""","=""2s2.2p5.3p""","=""3P""","=""2""","=""2s2.2p5.3d""","=""1D*""","=""2""",,
Si,6,"=""983.72""","=""5.01e+06""","=""4.84e-04""",C,"=""122.8083""","=""135.4119""","=""2s2.2p4.(3P).3s""","=""4P""","=""5/2""","=""2s2.2p4.(3P).3p""","=""2P*""","=""3/2""",,
Si,6,"=""984.15""","=""1.44e+08""","=""1.40e-02""",B+,"=""133.99""","=""146.5879""","=""2s2.2p4.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p4.(3P).3d""","=""4D""","=""3/2""",,
Si,5,"=""984.166""","=""5.97e+07""","=""6.19e-03""",B,"=""113.80863""","=""126.40653""","=""2s2.2p5.3p""","=""3D""","=""3""","=""2s2.2p5.3d""","=""3P*""","=""2""",,
Si,5,"=""984.24""","=""1.21e+09""","=""5.28e-01""",A,"=""115.03325""","=""127.6302""","=""2s2.2p5.3p""","=""3P""","=""0""","=""2s2.2p5.3d""","=""3D*""","=""1""",,
Si,10,"=""984.83""","=""3.03e+08""","=""4.41e-02""",B,"=""251.819?""","=""264.41""","=""2s.2p.(3P*).3s""","=""2P*""","=""1/2""","=""2s.2p.(3P*).3p""","=""2S""","=""1/2""",,
Si,5,"=""987.81""","=""2.22e+09""","=""4.55e-01""",A,"=""114.59757""","=""127.1490""","=""2s2.2p5.3p""","=""1D""","=""2""","=""2s2.2p5.3d""","=""1F*""","=""3""",,
Si,6,"=""989.59""","=""6.41e+02""","=""1.41e-07""",E,"=""135.4119""","=""147.9408""","=""2s2.2p4.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""4F""","=""5/2""",,
Si,2,"=""989.873""","=""6.81e+08""","=""2.00e-01""",C+,"=""0.000000""","=""12.525262""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s2.4d""","=""2D""","=""3/2""",,
Si,5,"=""990.08""","=""2.51e+08""","=""3.69e-02""",B+,"=""115.10760""","=""127.6302""","=""2s2.2p5.3p""","=""3P""","=""1""","=""2s2.2p5.3d""","=""3D*""","=""1""",,
Si,6,"=""990.60""","=""2.06e+08""","=""3.02e-02""",B+,"=""133.99""","=""146.5058""","=""2s2.2p4.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p4.(3P).3d""","=""4D""","=""5/2""",,
Si,5,"=""990.74""","=""1.26e+07""","=""3.10e-03""",C,"=""115.10760""","=""127.622""","=""2s2.2p5.3p""","=""3P""","=""1""","=""2s2.2p5.3d""","=""1D*""","=""2""",,
Si,2,"=""992.683""","=""7.11e+08""","=""1.57e-01""",C+,"=""0.035613""","=""12.525423""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.4d""","=""2D""","=""5/2""",,
Si,2,"=""992.696""","=""1.18e+08""","=""1.75e-02""",D+,"=""0.035613""","=""12.525262""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.4d""","=""2D""","=""3/2""",,
Si,6,"=""993.26""","=""1.71e+08""","=""1.27e-02""",B+,"=""134.1776""","=""146.6602""","=""2s2.2p4.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""4D""","=""1/2""",,
Si,3,"=""993.519""","=""2.68e+08""","=""1.19e-01""",C,"=""6.537028""","=""19.016331""","=""3s.3p""","=""3P*""","=""0""","=""3s.4s""","=""3S""","=""1""",,
Si,5,"=""994.253""","=""3.14e+07""","=""4.65e-03""",B+,"=""113.93644""","=""126.40653""","=""2s2.2p5.3p""","=""3D""","=""2""","=""2s2.2p5.3d""","=""3P*""","=""2""",,
Si,3,"=""994.790""","=""8.05e+08""","=""1.19e-01""",C+,"=""6.552972""","=""19.016331""","=""3s.3p""","=""3P*""","=""1""","=""3s.4s""","=""3S""","=""1""",,
Si,4,"=""995.263""","=""7.68e+07""","=""1.14e-02""",B,"=""27.061642""","=""39.519069""","=""2p6.4p""","=""2P*""","=""1/2""","=""2p6.7s""","=""2S""","=""1/2""",,
Si,6,"=""995.35""","=""5.14e+07""","=""1.02e-02""",B+,"=""133.99""","=""146.4460""","=""2s2.2p4.(3P).3p""","=""4D*""","=""5/2""","=""2s2.2p4.(3P).3d""","=""4D""","=""7/2""",,
Si,4,"=""996.869""","=""1.54e+08""","=""1.14e-02""",B,"=""27.081704""","=""39.519069""","=""2p6.4p""","=""2P*""","=""3/2""","=""2p6.7s""","=""2S""","=""1/2""",,
Si,3,"=""997.386""","=""1.35e+09""","=""1.21e-01""",C+,"=""6.585422""","=""19.016331""","=""3s.3p""","=""3P*""","=""2""","=""3s.4s""","=""3S""","=""1""",,
Si,6,"=""998.88""","=""5.52e+08""","=""8.26e-02""",B+,"=""123.196""","=""135.6080""","=""2s2.2p4.(3P).3s""","=""4P""","=""3/2""","=""2s2.2p4.(3P).3p""","=""4S*""","=""3/2""",,
Si,6,"=""999.04""","=""1.19e+08""","=""1.77e-02""",B+,"=""134.1776""","=""146.5879""","=""2s2.2p4.(3P).3p""","=""4D*""","=""3/2""","=""2s2.2p4.(3P).3d""","=""4D""","=""3/2""",,
Si,5,"=""1000.52""","=""6.57e+05""","=""9.87e-05""",D,"=""114.59757""","=""126.990""","=""2s2.2p5.3p""","=""1D""","=""2""","=""2s2.2p5.3d""","=""3F*""","=""2""",,
